UNITID,OPEID,OPEID6,INSTNM,CITY,STABBR,PrivPub,UGDStudents,CostBeforeAid,6yrGradRate,Retention,MDEarnings8yr,InstructionWagesPerStudent,AcadmicSupportWagesPerStudent,ServicesAuxWagesPerStudent,PCTFacWhite,PCTFacNotWhite,PCTFacTwoMoreRace/Ethnic,PCTFacRace/EthnicUnk,PCTFacNRA,PCTFacMale,PCTFacFemale,InstrPerStu,PCTFTStaff,PCTFTTenured,PCTFTTenureTrk,PCTFTNotTenure,PCTProf,PCTAssoProf,PCTAssisProf,PCTInstructors,PCTLecturers,PCTNoRank
232681,374600,3746,University of Mary Washington,Fredericksburg,VA,1,3981,28327,0.6524,0.7941,50630,5678.740741,1266.706266,2918.294899,0.750733138,0.193548387,0.005865103,0.002932551,0.046920821,0.486803519,0.513196481,0.08565687,0.730205279,0.475073314,0.134897361,0.120234604,0.249266862,0.231671554,0.15542522,0.014662757,0.079178886,0
232706,372400,3724,Marymount University,Arlington,VA,2,2011,47495,0.5371,0.711,53533,5946.887675,1743.474803,1309.614754,0.697329377,0.195845697,0.014836795,0.091988131,0,0.305637982,0.694362018,0.167578319,0.427299703,0.21958457,0.142433234,0.065281899,0.115727003,0.12462908,0.127596439,0.056379822,0,0.002967359
232937,376500,3765,Norfolk State University,Norfolk,VA,1,4977,26439,0.3939,0.6759,35812,5282.374198,1325.756643,1881.945574,0.245856354,0.720994475,0,0.002762431,0.03038674,0.491712707,0.508287293,0.072734579,0.668508287,0.276243094,0.160220994,0.232044199,0.32231405,0.243801653,0.338842975,0.095041322,0,0
232982,372800,3728,Old Dominion University,Norfolk,VA,1,19391,25722,0.5273,0.7638,46877,5113.265626,1026.02207,1578.888495,0.676966292,0.22261236,0.011235955,0.051264045,0.037921348,0.475421348,0.524578652,0.074467536,0.592696629,0.286703601,0.120498615,0.191135734,0.219745223,0.234607219,0.205944798,0.006369427,0.227176221,0.002123142
233277,373200,3732,Radford University,Radford,VA,1,7267,24234,0.5602,0.7488,45754,5332.253389,678.2091632,1124.650397,0.849206349,0.10978836,0.006613757,0.023809524,0.010582011,0.406084656,0.593915344,0.104031925,0.670634921,0.342592593,0.142857143,0.185185185,0.211640212,0.16005291,0.191798942,0.107142857,0,0
233295,373300,3733,Randolph-Macon College,Ashland,VA,2,1551,56509,0.6557,0.8747,46914,6784.2574,1227.126126,4394.237452,0.905027933,0.089385475,0,0.005586592,0,0.474860335,0.525139665,0.115409413,0.648044693,0.413407821,0.134078212,0.100558659,0.273743017,0.156424581,0.117318436,0.100558659,0,0
233301,373400,3734,Randolph College,Lynchburg,VA,2,496,58880,0.5602,0.7133,40759,12459.80389,2462.272085,5625.674912,0.850746269,0.119402985,0.029850746,0,0,0.358208955,0.641791045,0.135080645,1,0.686567164,0.223880597,0.074626866,0.439393939,0.272727273,0.242424242,0.045454545,0,0.015151515
233374,374400,3744,University of Richmond,University of Richmond,VA,2,3304,69606,0.8796,0.9291,62557,13986.93294,4449.704142,7685.897436,0.79585327,0.162679426,0.004784689,0.009569378,0.027113238,0.532695375,0.467304625,0.191283293,0.681020734,0.379746835,0.113924051,0.186708861,0.2,0.212698413,0.119047619,0.001587302,0.001587302,0.142857143
233426,373600,3736,Roanoke College,Salem,VA,2,1899,61545,0.6975,0.7855,48174,7256.288021,780.05625,4015.746875,0.895833333,0.09375,0,0,0.010416667,0.442708333,0.557291667,0.101105845,0.854166667,0.526041667,0.161458333,0.166666667,0.265625,0.270833333,0.151041667,0,0,0.166666667
233541,373700,3737,Shenandoah University,Winchester,VA,2,2152,47850,0.6067,0.8191,48739,6419.381648,1834.120029,1876.213464,0.837004405,0.134361233,0.002202643,0.022026432,0.004405286,0.381057269,0.618942731,0.210966543,0.555066079,0,0,0.555066079,0.115023474,0.225352113,0.199530516,0.007042254,0.037558685,0.007042254
233611,373800,3738,Southern Virginia University,Buena Vista,VA,2,1056,29875,0.4486,0.6913,34486,3568.701754,650.4605263,3495.045614,0.730769231,0.025641026,0.025641026,0.217948718,0,0.615384615,0.384615385,0.074810606,0.833333333,0,0,0.835443038,0.189873418,0.126582278,0.227848101,0.278481013,0,0
233718,374200,3742,Sweet Briar College,Sweet Briar,VA,2,356,38835,0.3182,0.7864,42042,11799.25414,1708.375691,5978.220994,0.977777778,0.022222222,0,0,0,0.511111111,0.488888889,0.126404494,0.8,0.333333333,0.088888889,0.377777778,0.2,0.222222222,0.333333333,0.044444444,0,0
233897,374700,3747,University of Virginia's College at Wise,Wise,VA,1,1143,22795,0.518,0.7082,37768,5062.528084,1028.299213,2001.715486,0.887323944,0.098591549,0,0,0.014084507,0.492957746,0.507042254,0.125109361,0.725352113,0.412587413,0.132867133,0.174825175,0.27184466,0.281553398,0.203883495,0.242718447,0,0
233921,375400,3754,Virginia Polytechnic Institute and State University,Blacksburg,VA,1,29893,27283,0.8608,0.9291,66231,8061.215509,1533.358686,2638.576302,0.740281931,0.19307988,0.008970525,0.000427168,0.057240496,0.62580094,0.37419906,0.106546683,0.900897053,0.317425432,0.15321821,0.444270016,0.200739744,0.184936113,0.209482179,0.099193006,0.000672495,0.014122394
234030,373500,3735,Virginia Commonwealth University,Richmond,VA,1,21334,31983,0.661,0.8311,47305,8034.84269,2455.831682,1497.709322,0.707569997,0.240580712,0.010024196,0.006913239,0.034911856,0.520566886,0.479433114,0.151964001,0.754580021,0.215916101,0.085749537,0.40592227,0.152145215,0.220132013,0.297359736,0.050165017,0,0.000660066
234076,374500,3745,University of Virginia-Main Campus,Charlottesville,VA,1,17076,34094,0.9401,0.9671,68018,12503.89878,4554.281021,3769.189285,0.752486611,0.184774292,0.008033665,0.006503443,0.048201989,0.596403979,0.403596021,0.173869759,0.950267789,0.41226002,0.15122937,0.383967666,0.276524082,0.261367464,0.251263052,0.013809363,0.033681374,0
234085,375300,3753,Virginia Military Institute,Lexington,VA,1,1698,32420,0.854,0.8031,62737,9004.969965,1953.257951,6657.949941,0.876344086,0.11827957,0,0.005376344,0,0.666666667,0.333333333,0.109540636,0.76344086,0.376344086,0.279569892,0.107526882,0.429577465,0.183098592,0.338028169,0.028169014,0.021126761,0
234155,376400,3764,Virginia State University,Petersburg,VA,1,3653,23673,0.462,0.6244,37740,5487.271144,821.3141791,1888.008955,0.281990521,0.718009479,0,0,0,0.476303318,0.523696682,0.132220093,0.644549763,0.267080745,0.107660455,0.188405797,0.144549763,0.201421801,0.201421801,0.097156398,0,0
234164,376600,3766,Virginia Union University,Richmond,VA,2,1140,32082,0.3563,0.6111,33014,3793.897757,1115.591029,1839.972296,0.195266272,0.704142012,0.029585799,0.071005917,0,0.431952663,0.568047337,0.148245614,0.414201183,0.082840237,0.301775148,0,0.054878049,0.140243902,0.176829268,0.024390244,0,0.030487805
234173,376700,3767,Virginia Wesleyan University,Virginia Beach,VA,2,1261,50408,0.4975,0.6422,41304,6604.992576,646.6154417,2655.832962,0.843283582,0.104477612,0,0.037313433,0.014925373,0.52238806,0.47761194,0.106264869,0.664179104,0.507462687,0.126865672,0.029850746,0.320895522,0.186567164,0.126865672,0.029850746,0,0
234207,376800,3768,Washington and Lee University,Lexington,VA,2,1820,73900,0.9342,0.9654,72479,19477.78287,5068.712781,6439.30371,0.780058651,0.120234604,0,0.06744868,0.032258065,0.563049853,0.436950147,0.187362637,0.736070381,0.457478006,0.140762463,0.137829912,0.337243402,0.173020528,0.193548387,0.026392962,0.005865103,0
251312,1303907,13039,South University-Columbia,Columbia,SC,3,518,28397,0.0625,0.8571,29995,0,0,0,0.415929204,0.504424779,0.026548673,0.053097345,0,0.318584071,0.681415929,0.218146718,0.168141593,0,0,0.168141593,0,0.008849558,0.10619469,0.053097345,0,0
262129,3957400,39574,New College of Florida,Sarasota,FL,1,646,20563,0.6383,0.8027,39144,15355.19704,2132.798519,5921.288889,0.68,0.184,0.008,0,0.128,0.456,0.544,0.193498452,0.864,0.44,0.272,0.152,0.248,0.2,0.36,0.032,0,0.024
367884,3037500,30375,Hodges University,Fort Myers,FL,2,593,25637,0.2804,0.5,32136,5822.4,1951.341429,2634.944286,0.712121212,0.212121212,0.007575758,0.060606061,0.007575758,0.431818182,0.568181818,0.222596965,0.159090909,0,0,0.159090909,0,0,0,0,0,0.159090909
384254,3373300,33733,Beacon College,Leesburg,FL,2,426,59926,0.6154,0.8878,20718,5130.262295,3831.847775,5044.562061,0.804347826,0.173913043,0.02173913,0,0,0.456521739,0.543478261,0.107981221,0.826086957,0,0,0.826086957,0.065217391,0.195652174,0.173913043,0.391304348,0,0
385619,3108500,31085,Everglades University,Boca Raton,FL,2,1877,35979,0.581,0.6343,38571,1705.492657,192.246551,1285.962172,0.623188406,0.333333333,0.043478261,0,0,0.594202899,0.405797101,0.147043154,0.173913043,0,0,0.173913043,0,0,0,0.173913043,0,0
433660,3255300,32553,Florida Gulf Coast University,Fort Myers,FL,1,13530,18151,0.5274,0.8065,45596,3833.514455,734.6483917,1578.128663,0.817945384,0.150845254,0.010403121,0,0.020806242,0.527958388,0.472041612,0.056836659,0.6710013,0.00390117,0,0.66710013,0.131339402,0.174252276,0.189856957,0.174252276,0.00130039,0
446048,3941300,39413,Ave Maria University,Ave Maria,FL,2,1048,37423,0.5263,0.7129,41547,5076.965704,531.5009025,3688.455776,0.835051546,0.134020619,0.020618557,0.010309278,0,0.680412371,0.319587629,0.092557252,0.628865979,0,0,0.628865979,0.114754098,0.442622951,0.37704918,0.06557377,0,0
447689,4142900,41429,Georgia Gwinnett College,Lawrenceville,GA,1,11013,18387,0.1775,0.6298,41806,1964.591898,496.884665,673.3371463,0.637931034,0.310344828,0.005172414,0.015517241,0.031034483,0.512068966,0.487931034,0.052665032,0.781034483,0,0,0.781034483,0.098275862,0.317241379,0.265517241,0.053448276,0.046551724,0
458496,927007,9270,The Art Institute of Virginia Beach,Virginia Beach,VA,3,215,30201,0.5,0.6667,30390,0,0,0,0.36,0.52,0.04,0.08,0,0.6,0.4,0.11627907,0.08,0,0,0,0,0,0,0,0,0
458982,2117104,21171,The Art Institute of San Antonio,San Antonio,TX,3,374,29968,0.2137,0.5893,33434,0,0,0,0.555555556,0.361111111,0.055555556,0.027777778,0,0.555555556,0.444444444,0.096256684,0,0,0,0,0,0,0,0,0,0
459268,1303911,13039,South University-Virginia Beach,Virginia Beach,VA,3,324,31674,0.4,0.5,29995,0,0,0,0.378787879,0.348484848,0.015151515,0.257575758,0,0.378787879,0.621212121,0.203703704,0.181818182,0,0,0.181818182,0,0.015151515,0.106060606,0.060606061,0,0
459949,4248500,42485,Texas A&M University-San Antonio,San Antonio,TX,1,6010,21104,,0.6752,0,3250.630863,723.0142033,1684.99926,0.504109589,0.389041096,0.005479452,0.046575342,0.054794521,0.468493151,0.531506849,0.060898502,0.591780822,0.172131148,0.183060109,0.234972678,0.097222222,0.217592593,0.291666667,0.106481481,0.287037037,0
480073,1303915,13039,South University-Austin,Round Rock,TX,3,399,29177,0,0.2857,29995,0,0,0,0.551020408,0.285714286,0,0.163265306,0,0.285714286,0.714285714,0.122807018,0.163265306,0,0,0.163265306,0,0,0.040816327,0.12244898,0,0
480569,146900,1469,Florida Institute of Technology-Online,Melbourne,FL,2,1100,29005,,0.3158,40120,1765.769231,843.3534938,0,0.753424658,0.219178082,0.01369863,0.006849315,0.006849315,0.582191781,0.417808219,0.132727273,0.068493151,0.006849315,0,0.061643836,0,0.3,0.5,0.2,0,0
482149,157900,1579,Augusta University,Augusta,GA,1,5322,20115,0.4676,0.7358,39148,10367.17702,4721.955493,1004.309641,0.714716981,0.210566038,0.00754717,0.035471698,0.031698113,0.530566038,0.469433962,0.290304397,0.723773585,0.173462783,0.070550162,0.439482201,0.141258741,0.170629371,0.253846154,0.027272727,0.034965035,0.042657343
482158,158100,1581,Middle Georgia State University,Macon,GA,1,7380,15822,0.2266,0.594,33325,3149.910876,479.4435983,720.9438363,0.730673317,0.226932668,0.002493766,0.024937656,0.014962594,0.448877805,0.551122195,0.054336043,0.665835411,0.341645885,0.206982544,0.117206983,0.170658683,0.209580838,0.278443114,0.008982036,0.131736527,0
482680,158500,1585,University of North Georgia,Dahlonega,GA,1,17341,16816,0.3941,0.7754,41126,3406.86955,652.8572223,643.439802,0.758901322,0.165818922,0.00508647,0.018311292,0.051881994,0.480162767,0.519837233,0.056686466,0.736520855,0.297049847,0.199389624,0.240081384,0.13733469,0.156663276,0.216683622,0.001017294,0.190233978,0.034587996
482936,4263400,42634,Florida Polytechnic University,Lakeland,FL,1,1290,21119,0.5013,0.8462,0,4828.331927,2980.14346,1743.568214,0.511363636,0.295454545,0,0,0.193181818,0.715909091,0.284090909,0.068992248,0.806818182,0,0,0.797752809,0.034090909,0.147727273,0.465909091,0.159090909,0,0
483036,4229500,42295,Texas A&M University-Central Texas,Killeen,TX,1,1885,11669,,,0,3630.815306,1440.298846,1301.209064,0.699386503,0.196319018,0.024539877,0.036809816,0.042944785,0.472392638,0.527607362,0.087533156,0.576687117,0.145454545,0.266666667,0.157575758,0.036809816,0.190184049,0.27607362,0.006134969,0.067484663,0
484473,153500,1535,University of Florida-Online,Gainesville,FL,1,3994,17148,0.75,0.6744,58823,1648.059905,230.0884956,178.8064443,0.802816901,0.161971831,0.014084507,0.021126761,0,0.415492958,0.584507042,0.036054081,0.070422535,0,0,0.069444444,0,0,0,0,0.041666667,0.027777778
484905,4242100,42421,University of North Texas at Dallas,Dallas,TX,1,3357,18930,0.3652,0.7077,0,3191.245677,717.57805,1278.04755,0.496551724,0.420689655,0.034482759,0.04137931,0.006896552,0.486206897,0.513793103,0.093535895,0.434482759,0.070063694,0.108280255,0.194267516,0.094017094,0.162393162,0.316239316,0.05982906,0.367521368,0.076923077
486840,157700,1577,Kennesaw State University,Kennesaw,GA,1,36284,25059,0.4686,0.7968,47661,3167.655885,928.3141012,1012.625531,0.678802993,0.269825436,0.013466334,0.008977556,0.028927681,0.493765586,0.506234414,0.055258516,0.621446384,0.286284289,0.127680798,0.206982544,0.138722555,0.145708583,0.182634731,0.025449102,0.128742515,0.000499002
486901,351100,3511,Milligan University,Milligan,TN,2,816,46072,0.6464,0.823,41724,5418.767564,555.1367713,2059.41704,0.936305732,0.063694268,0,0,0,0.547770701,0.452229299,0.192401961,0.617834395,0.382165605,0.210191083,0.025477707,0.242038217,0.184713376,0.178343949,0.012738854,0,0
